"set_id","year","month","day","arm_position","arm_qaqc_code","pin_number","height_mm","qaqc_code","reserve"
"SPALT-1","2014.0","12.0","10.0","7L",NA,"pin_4","124.5",NA,"GND"
"SPALT-1","2014.0","12.0","10.0","7L",NA,"pin_5","108.0",NA,"GND"
"SPALT-1","2014.0","12.0","10.0","7L",NA,"pin_6","129.5",NA,"GND"
"SPALT-1","2014.0","12.0","10.0","7L",NA,"pin_7","131.0",NA,"GND"
"SPALT-1","2014.0","12.0","10.0","7L",NA,"pin_8","132.0",NA,"GND"
"SPALT-1","2014.0","12.0","10.0","7L",NA,"pin_9","116.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","1L",NA,"pin_1","121.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","1L",NA,"pin_2","119.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","1L",NA,"pin_3","111.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","1L",NA,"pin_4","122.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","1L",NA,"pin_5","125.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","1L",NA,"pin_6","129.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","1L",NA,"pin_7","117.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","1L",NA,"pin_8","113.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","1L",NA,"pin_9","117.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","3R",NA,"pin_1","126.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","3R",NA,"pin_2","123.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","3R",NA,"pin_3","115.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","3R",NA,"pin_4","103.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","3R",NA,"pin_5","104.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","3R",NA,"pin_6","78.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","3R",NA,"pin_7","98.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","3R",NA,"pin_8","135.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","3R",NA,"pin_9","127.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","5R",NA,"pin_1","123.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","5R",NA,"pin_2","116.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","5R",NA,"pin_3","102.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","5R",NA,"pin_4","97.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","5R",NA,"pin_5","88.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","5R",NA,"pin_6","106.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","5R",NA,"pin_7","113.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","5R",NA,"pin_8","101.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","5R",NA,"pin_9","66.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","7L",NA,"pin_1","118.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","7L",NA,"pin_2","111.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","7L",NA,"pin_3","104.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","7L",NA,"pin_4","98.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","7L",NA,"pin_5","89.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","7L",NA,"pin_6","105.5",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","7L",NA,"pin_7","98.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","7L",NA,"pin_8","114.0",NA,"GND"
"SPALT-1","2014.0","2.0","13.0","7L",NA,"pin_9","117.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","1L",NA,"pin_1","80.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","1L",NA,"pin_2","124.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","1L",NA,"pin_3","104.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","1L",NA,"pin_4","103.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","1L",NA,"pin_5","78.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","1L",NA,"pin_6","85.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","1L",NA,"pin_7","84.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","1L",NA,"pin_8","85.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","1L",NA,"pin_9","96.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","3R",NA,"pin_1","101.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","3R",NA,"pin_2","129.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","3R",NA,"pin_3","125.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","3R",NA,"pin_4","100.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","3R",NA,"pin_5","98.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","3R",NA,"pin_6","88.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","3R",NA,"pin_7","89.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","3R",NA,"pin_8","112.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","3R",NA,"pin_9","98.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","5R",NA,"pin_1","116.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","5R",NA,"pin_2","110.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","5R",NA,"pin_3","101.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","5R",NA,"pin_4","94.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","5R",NA,"pin_5","111.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","5R",NA,"pin_6","101.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","5R",NA,"pin_7","115.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","5R",NA,"pin_8","92.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","5R",NA,"pin_9","62.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","7L",NA,"pin_1","107.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","7L",NA,"pin_2","100.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","7L",NA,"pin_3","92.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","7L",NA,"pin_4","91.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","7L",NA,"pin_5","106.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","7L",NA,"pin_6","79.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","7L",NA,"pin_7","96.5",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","7L",NA,"pin_8","121.0",NA,"GND"
"SPALT-1","2014.0","5.0","13.0","7L",NA,"pin_9","55.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","1L",NA,"pin_1","111.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","1L",NA,"pin_2","121.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","1L",NA,"pin_3","103.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","1L",NA,"pin_4","103.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","1L",NA,"pin_5","87.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","1L",NA,"pin_6","91.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","1L",NA,"pin_7","92.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","1L",NA,"pin_8","107.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","1L",NA,"pin_9","93.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","3R",NA,"pin_1","101.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","3R",NA,"pin_2","120.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","3R",NA,"pin_3","124.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","3R",NA,"pin_4","114.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","3R",NA,"pin_5","128.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","3R",NA,"pin_6","75.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","3R",NA,"pin_7","101.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","3R",NA,"pin_8","108.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","3R",NA,"pin_9","109.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","5R",NA,"pin_1","113.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","5R",NA,"pin_2","110.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","5R",NA,"pin_3","89.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","5R",NA,"pin_4","98.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","5R",NA,"pin_5","111.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","5R",NA,"pin_6","116.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","5R",NA,"pin_7","122.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","5R",NA,"pin_8","93.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","5R",NA,"pin_9","64.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","7L",NA,"pin_1","99.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","7L",NA,"pin_2","107.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","7L",NA,"pin_3","89.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","7L",NA,"pin_4","93.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","7L",NA,"pin_5","73.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","7L",NA,"pin_6","98.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","7L",NA,"pin_7","100.5",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","7L",NA,"pin_8","106.0",NA,"GND"
"SPALT-1","2014.0","8.0","5.0","7L",NA,"pin_9","104.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","1L",NA,"pin_1","78.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","1L",NA,"pin_2","121.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","1L",NA,"pin_3","103.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","1L",NA,"pin_4","113.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","1L",NA,"pin_5","115.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","1L",NA,"pin_6","95.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","1L",NA,"pin_7","117.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","1L",NA,"pin_8","113.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","1L",NA,"pin_9","104.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","3R",NA,"pin_1","121.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","3R",NA,"pin_2","142.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","3R",NA,"pin_3","140.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","3R",NA,"pin_4","135.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","3R",NA,"pin_5","138.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","3R",NA,"pin_6","138.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","3R",NA,"pin_7","126.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","3R",NA,"pin_8","124.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","3R",NA,"pin_9","142.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","5R",NA,"pin_1","123.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","5R",NA,"pin_2","104.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","5R",NA,"pin_3","111.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","5R",NA,"pin_4","117.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","5R",NA,"pin_5","128.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","5R",NA,"pin_6","128.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","5R",NA,"pin_7","129.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","5R",NA,"pin_8","118.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","5R",NA,"pin_9","123.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","7L",NA,"pin_1","108.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","7L",NA,"pin_2","106.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","7L",NA,"pin_3","85.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","7L",NA,"pin_4","97.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","7L",NA,"pin_5","92.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","7L",NA,"pin_6","110.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","7L",NA,"pin_7","114.5",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","7L",NA,"pin_8","122.0",NA,"GND"
"SPALT-1","2015.0","12.0","1.0","7L",NA,"pin_9","108.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","1L",NA,"pin_1","115.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","1L",NA,"pin_2","124.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","1L",NA,"pin_3","127.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","1L",NA,"pin_4","100.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","1L",NA,"pin_5","101.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","1L",NA,"pin_6","124.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","1L",NA,"pin_7","118.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","1L",NA,"pin_8","110.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","1L",NA,"pin_9","109.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","3R",NA,"pin_1","127.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","3R",NA,"pin_2","121.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","3R",NA,"pin_3","126.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","3R",NA,"pin_4","125.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","3R",NA,"pin_5","125.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","3R",NA,"pin_6","129.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","3R",NA,"pin_7","113.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","3R",NA,"pin_8","130.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","3R",NA,"pin_9","126.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","5R",NA,"pin_1","115.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","5R",NA,"pin_2","110.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","5R",NA,"pin_3","108.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","5R",NA,"pin_4","97.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","5R",NA,"pin_5","110.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","5R",NA,"pin_6","117.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","5R",NA,"pin_7","116.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","5R",NA,"pin_8","96.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","5R",NA,"pin_9","122.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","7L",NA,"pin_1","114.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","7L",NA,"pin_2","115.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","7L",NA,"pin_3","103.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","7L",NA,"pin_4","104.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","7L",NA,"pin_5","92.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","7L",NA,"pin_6","108.0",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","7L",NA,"pin_7","100.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","7L",NA,"pin_8","121.5",NA,"GND"
"SPALT-1","2015.0","2.0","11.0","7L",NA,"pin_9","90.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","1L",NA,"pin_1","115.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","1L",NA,"pin_2","120.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","1L",NA,"pin_3","116.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","1L",NA,"pin_4","116.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","1L",NA,"pin_5","129.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","1L",NA,"pin_6","112.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","1L",NA,"pin_7","94.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","1L",NA,"pin_8","96.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","1L",NA,"pin_9","92.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","3R",NA,"pin_1","115.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","3R",NA,"pin_2","128.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","3R",NA,"pin_3","124.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","3R",NA,"pin_4","122.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","3R",NA,"pin_5","119.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","3R",NA,"pin_6","109.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","3R",NA,"pin_7","117.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","3R",NA,"pin_8","125.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","3R",NA,"pin_9","119.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","5R",NA,"pin_1","125.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","5R",NA,"pin_2","105.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","5R",NA,"pin_3","111.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","5R",NA,"pin_4","118.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","5R",NA,"pin_5","121.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","5R",NA,"pin_6","110.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","5R",NA,"pin_7","109.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","5R",NA,"pin_8","95.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","5R",NA,"pin_9","58.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","7L",NA,"pin_1","115.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","7L",NA,"pin_2","117.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","7L",NA,"pin_3","96.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","7L",NA,"pin_4","92.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","7L",NA,"pin_5","85.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","7L",NA,"pin_6","102.5",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","7L",NA,"pin_7","100.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","7L",NA,"pin_8","122.0",NA,"GND"
"SPALT-1","2015.0","6.0","2.0","7L",NA,"pin_9","111.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","1L",NA,"pin_1","122.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","1L",NA,"pin_2","125.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","1L",NA,"pin_3","130.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","1L",NA,"pin_4","115.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","1L",NA,"pin_5","109.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","1L",NA,"pin_6","106.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","1L",NA,"pin_7","115.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","1L",NA,"pin_8","97.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","1L",NA,"pin_9","109.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","3R",NA,"pin_1","111.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","3R",NA,"pin_2","120.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","3R",NA,"pin_3","118.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","3R",NA,"pin_4","119.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","3R",NA,"pin_5","93.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","3R",NA,"pin_6",NA,"CRM LHE","GND"
"SPALT-1","2015.0","9.0","9.0","3R",NA,"pin_7","101.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","3R",NA,"pin_8","118.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","3R",NA,"pin_9","116.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","5R",NA,"pin_1","122.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","5R",NA,"pin_2","101.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","5R",NA,"pin_3","116.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","5R",NA,"pin_4","111.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","5R",NA,"pin_5","121.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","5R",NA,"pin_6","111.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","5R",NA,"pin_7","101.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","5R",NA,"pin_8","104.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","5R",NA,"pin_9","118.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","7L",NA,"pin_1","112.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","7L",NA,"pin_2","112.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","7L",NA,"pin_3","94.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","7L",NA,"pin_4","109.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","7L",NA,"pin_5","92.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","7L",NA,"pin_6","102.5",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","7L",NA,"pin_7","101.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","7L",NA,"pin_8","119.0",NA,"GND"
"SPALT-1","2015.0","9.0","9.0","7L",NA,"pin_9","103.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","1L",NA,"pin_1","134.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","1L",NA,"pin_2","127.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","1L",NA,"pin_3","132.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","1L",NA,"pin_4","133.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","1L",NA,"pin_5","134.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","1L",NA,"pin_6","130.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","1L",NA,"pin_7","127.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","1L",NA,"pin_8","115.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","1L",NA,"pin_9","115.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","3R",NA,"pin_1","137.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","3R",NA,"pin_2","141.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","3R",NA,"pin_3","140.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","3R",NA,"pin_4","126.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","3R",NA,"pin_5","158.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","3R",NA,"pin_6","144.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","3R",NA,"pin_7","151.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","3R",NA,"pin_8","145.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","3R",NA,"pin_9","136.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","5R",NA,"pin_1","135.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","5R",NA,"pin_2","137.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","5R",NA,"pin_3","135.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","5R",NA,"pin_4","125.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","5R",NA,"pin_5","123.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","5R",NA,"pin_6","120.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","5R",NA,"pin_7","121.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","5R",NA,"pin_8","120.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","5R",NA,"pin_9","116.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","7L",NA,"pin_1","123.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","7L",NA,"pin_2","116.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","7L",NA,"pin_3","91.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","7L",NA,"pin_4","120.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","7L",NA,"pin_5","98.5",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","7L",NA,"pin_6","117.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","7L",NA,"pin_7","120.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","7L",NA,"pin_8","128.0",NA,"GND"
"SPALT-1","2016.0","11.0","23.0","7L",NA,"pin_9","118.5",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","1L",NA,"pin_1","115.0",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","1L",NA,"pin_2","120.5",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","1L",NA,"pin_3","118.0",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","1L",NA,"pin_4","121.5",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","1L",NA,"pin_5","118.0",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","1L",NA,"pin_6","122.0",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","1L",NA,"pin_7","109.5",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","1L",NA,"pin_8","94.5",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","1L",NA,"pin_9","103.5",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","3R",NA,"pin_1","139.0",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","3R",NA,"pin_2","159.5",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","3R",NA,"pin_3","134.5",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","3R",NA,"pin_4","139.0",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","3R",NA,"pin_5","144.0",NA,"GND"
"SPALT-1","2016.0","2.0","17.0","3R",NA,"pin_6","137.5",NA,"GND"
